,comment,currency,amount,text_length,text_wordcount,tokenized_comment,token_lem,token_pstem,cleaned_lem,cleaned_pstem,cluster,x0,x1,cluster1,x0_1,x1_1
186,"The true measure of a man is how he treats someone who can do him absolutely no good. — Samuel Johnson

Saving one Animal won't change the world, but the world will change for that one Animal.",THB,200000,192.0,36.0,"['the', 'true', 'measure', 'of', 'a', 'man', 'is', 'how', 'he', 'treats', 'someone', 'who', 'can', 'do', 'him', 'absolutely', 'no', 'good', 'samuel', 'johnson', 'saving', 'one', 'animal', 'won', 't', 'change', 'the', 'world', 'but', 'the', 'world', 'will', 'change', 'for', 'that', 'one', 'animal']","['the', 'true', 'measure', 'of', 'a', 'man', 'is', 'how', 'he', 'treat', 'someone', 'who', 'can', 'do', 'him', 'absolutely', 'no', 'good', 'samuel', 'johnson', 'saving', 'one', 'animal', 'won', 't', 'change', 'the', 'world', 'but', 'the', 'world', 'will', 'change', 'for', 'that', 'one', 'animal']","['the', 'true', 'measur', 'of', 'a', 'man', 'is', 'how', 'he', 'treat', 'someon', 'who', 'can', 'do', 'him', 'absolut', 'no', 'good', 'samuel', 'johnson', 'save', 'one', 'anim', 'won', 't', 'chang', 'the', 'world', 'but', 'the', 'world', 'will', 'chang', 'for', 'that', 'one', 'anim']",the true measure of a man is how he treat someone who can do him absolutely no good samuel johnson saving one animal won t change the world but the world will change for that one animal,the true measur of a man is how he treat someon who can do him absolut no good samuel johnson save one anim won t chang the world but the world will chang for that one anim,0,-0.07985524259668697,-0.06343973195894903,0,-0.19789632225944048,-0.2786285219989269
187,I donated because me too is a cancer patient having problem in blood. I know how hard it is for you baby and your parents. I pray to God to heal you and comfort you through out the procedure. Godbless you and keep you.,MYR,20000,218.0,44.0,"['i', 'donated', 'because', 'me', 'too', 'is', 'a', 'cancer', 'patient', 'having', 'problem', 'in', 'blood', 'i', 'know', 'how', 'hard', 'it', 'is', 'for', 'you', 'baby', 'and', 'your', 'parents', 'i', 'pray', 'to', 'god', 'to', 'heal', 'you', 'and', 'comfort', 'you', 'through', 'out', 'the', 'procedure', 'godbless', 'you', 'and', 'keep', 'you']","['i', 'donated', 'because', 'me', 'too', 'is', 'a', 'cancer', 'patient', 'having', 'problem', 'in', 'blood', 'i', 'know', 'how', 'hard', 'it', 'is', 'for', 'you', 'baby', 'and', 'your', 'parent', 'i', 'pray', 'to', 'god', 'to', 'heal', 'you', 'and', 'comfort', 'you', 'through', 'out', 'the', 'procedure', 'godbless', 'you', 'and', 'keep', 'you']","['i', 'donat', 'becaus', 'me', 'too', 'is', 'a', 'cancer', 'patient', 'have', 'problem', 'in', 'blood', 'i', 'know', 'how', 'hard', 'it', 'is', 'for', 'you', 'babi', 'and', 'your', 'parent', 'i', 'pray', 'to', 'god', 'to', 'heal', 'you', 'and', 'comfort', 'you', 'through', 'out', 'the', 'procedur', 'godbless', 'you', 'and', 'keep', 'you']",i donated because me too is a cancer patient having problem in blood i know how hard it is for you baby and your parent i pray to god to heal you and comfort you through out the procedure godbless you and keep you,i donat becaus me too is a cancer patient have problem in blood i know how hard it is for you babi and your parent i pray to god to heal you and comfort you through out the procedur godbless you and keep you,0,-0.0531382342521764,0.020045486112299588,0,-0.1402619001642623,0.3448504829529041
188,"I donated because it make me and my family happy to help others in need. If you in a position to help, please help.",SGD,10000,115.0,24.0,"['i', 'donated', 'because', 'it', 'make', 'me', 'and', 'my', 'family', 'happy', 'to', 'help', 'others', 'in', 'need', 'if', 'you', 'in', 'a', 'position', 'to', 'help', 'please', 'help']","['i', 'donated', 'because', 'it', 'make', 'me', 'and', 'my', 'family', 'happy', 'to', 'help', 'others', 'in', 'need', 'if', 'you', 'in', 'a', 'position', 'to', 'help', 'please', 'help']","['i', 'donat', 'becaus', 'it', 'make', 'me', 'and', 'my', 'famili', 'happi', 'to', 'help', 'other', 'in', 'need', 'if', 'you', 'in', 'a', 'posit', 'to', 'help', 'pleas', 'help']",i donated because it make me and my family happy to help others in need if you in a position to help please help,i donat becaus it make me and my famili happi to help other in need if you in a posit to help pleas help,2,-0.09822791420096505,-0.1507374636118715,0,-0.27705033334100243,-0.07645345772721751
189,"Let’s help ease the affairs for this family, let’s give them hope and an opportunity for the little one to grow and meet the loving parents.",SGD,5000,140.0,26.0,"['let', 's', 'help', 'ease', 'the', 'affairs', 'for', 'this', 'family', 'let', 's', 'give', 'them', 'hope', 'and', 'an', 'opportunity', 'for', 'the', 'little', 'one', 'to', 'grow', 'and', 'meet', 'the', 'loving', 'parents']","['let', 's', 'help', 'ease', 'the', 'affair', 'for', 'this', 'family', 'let', 's', 'give', 'them', 'hope', 'and', 'an', 'opportunity', 'for', 'the', 'little', 'one', 'to', 'grow', 'and', 'meet', 'the', 'loving', 'parent']","['let', 's', 'help', 'eas', 'the', 'affair', 'for', 'thi', 'famili', 'let', 's', 'give', 'them', 'hope', 'and', 'an', 'opportun', 'for', 'the', 'littl', 'one', 'to', 'grow', 'and', 'meet', 'the', 'love', 'parent']",let s help ease the affair for this family let s give them hope and an opportunity for the little one to grow and meet the loving parent,let s help eas the affair for thi famili let s give them hope and an opportun for the littl one to grow and meet the love parent,0,-0.08419279077015811,-0.04641824210589717,0,-0.22089941764817086,0.15817767522332166
190,In support of Audi's efforts to allow others to have a better life.,SGD,10000,67.0,13.0,"['in', 'support', 'of', 'audi', 's', 'efforts', 'to', 'allow', 'others', 'to', 'have', 'a', 'better', 'life']","['in', 'support', 'of', 'audi', 's', 'effort', 'to', 'allow', 'others', 'to', 'have', 'a', 'better', 'life']","['in', 'support', 'of', 'audi', 's', 'effort', 'to', 'allow', 'other', 'to', 'have', 'a', 'better', 'life']",in support of audi s effort to allow others to have a better life,in support of audi s effort to allow other to have a better life,0,-0.08840234678290892,-0.11899673701636615,0,-0.2061075935173023,-0.3376903752655923
192,"This pandemic is affecting us in ways unforeseeable. The economic divide will grow wider, the poor and disadvantaged will find it almost impossible to catch up. We have to try help, in whatever way possible.",SGD,15000,207.0,35.0,"['this', 'pandemic', 'is', 'affecting', 'us', 'in', 'ways', 'unforeseeable', 'the', 'economic', 'divide', 'will', 'grow', 'wider', 'the', 'poor', 'and', 'disadvantaged', 'will', 'find', 'it', 'almost', 'impossible', 'to', 'catch', 'up', 'we', 'have', 'to', 'try', 'help', 'in', 'whatever', 'way', 'possible']","['this', 'pandemic', 'is', 'affecting', 'u', 'in', 'way', 'unforeseeable', 'the', 'economic', 'divide', 'will', 'grow', 'wider', 'the', 'poor', 'and', 'disadvantaged', 'will', 'find', 'it', 'almost', 'impossible', 'to', 'catch', 'up', 'we', 'have', 'to', 'try', 'help', 'in', 'whatever', 'way', 'possible']","['thi', 'pandem', 'is', 'affect', 'us', 'in', 'way', 'unforese', 'the', 'econom', 'divid', 'will', 'grow', 'wider', 'the', 'poor', 'and', 'disadvantag', 'will', 'find', 'it', 'almost', 'imposs', 'to', 'catch', 'up', 'we', 'have', 'to', 'tri', 'help', 'in', 'whatev', 'way', 'possibl']",this pandemic is affecting u in way unforeseeable the economic divide will grow wider the poor and disadvantaged will find it almost impossible to catch up we have to try help in whatever way possible,thi pandem is affect us in way unforese the econom divid will grow wider the poor and disadvantag will find it almost imposs to catch up we have to tri help in whatev way possibl,0,-0.05985238722102053,-0.044365039267555716,0,-0.15404075087845345,-0.2479589763679228
193,giving a hand to the child.,SGD,1000,27.0,6.0,"['giving', 'a', 'hand', 'to', 'the', 'child']","['giving', 'a', 'hand', 'to', 'the', 'child']","['give', 'a', 'hand', 'to', 'the', 'child']",giving a hand to the child,give a hand to the child,0,-0.06334537704597766,-0.03299597893613887,0,-0.1332012402809371,-0.15990151673657219
194,I just to help only.🙏🙏🙏,SGD,3000,23.0,5.0,"['i', 'just', 'to', 'help', 'only']","['i', 'just', 'to', 'help', 'only']","['i', 'just', 'to', 'help', 'onli']",i just to help only,i just to help onli,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
195,Please help the little one gets another chance in life,MYR,5000,54.0,10.0,"['please', 'help', 'the', 'little', 'one', 'gets', 'another', 'chance', 'in', 'life']","['please', 'help', 'the', 'little', 'one', 'get', 'another', 'chance', 'in', 'life']","['pleas', 'help', 'the', 'littl', 'one', 'get', 'anoth', 'chanc', 'in', 'life']",please help the little one get another chance in life,pleas help the littl one get anoth chanc in life,0,0.09802744225060964,-0.06839048893808038,0,0.4689555758056348,-0.11758126964864246
196,I believe she will grow up to be a strong lady…. Inspiring others,MYR,10000,65.0,13.0,"['i', 'believe', 'she', 'will', 'grow', 'up', 'to', 'be', 'a', 'strong', 'lady', 'inspiring', 'others']","['i', 'believe', 'she', 'will', 'grow', 'up', 'to', 'be', 'a', 'strong', 'lady', 'inspiring', 'others']","['i', 'believ', 'she', 'will', 'grow', 'up', 'to', 'be', 'a', 'strong', 'ladi', 'inspir', 'other']",i believe she will grow up to be a strong lady inspiring others,i believ she will grow up to be a strong ladi inspir other,0,-0.04676984290494891,-0.056477292713895864,0,-0.02082766935968362,-0.17602427127749418
197,Hope everything going smooth,SGD,1000,28.0,4.0,"['hope', 'everything', 'going', 'smooth']","['hope', 'everything', 'going', 'smooth']","['hope', 'everyth', 'go', 'smooth']",hope everything going smooth,hope everyth go smooth,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
199,Sharing kindness is a blessing in disguise. Giving is a kind of joy…..,SGD,5000,70.0,13.0,"['sharing', 'kindness', 'is', 'a', 'blessing', 'in', 'disguise', 'giving', 'is', 'a', 'kind', 'of', 'joy']","['sharing', 'kindness', 'is', 'a', 'blessing', 'in', 'disguise', 'giving', 'is', 'a', 'kind', 'of', 'joy']","['share', 'kind', 'is', 'a', 'bless', 'in', 'disguis', 'give', 'is', 'a', 'kind', 'of', 'joy']",sharing kindness is a blessing in disguise giving is a kind of joy,share kind is a bless in disguis give is a kind of joy,0,-0.06562231645361982,-0.038154801023892314,0,-0.17726532805502163,-0.204281936188012
200,I am a parent myself. I would definitely won’t want anything happen to my children. I hope Manidhar get the necessary funding and have a speedy recovery.,SGD,5000,153.0,27.0,"['i', 'am', 'a', 'parent', 'myself', 'i', 'would', 'definitely', 'won', 't', 'want', 'anything', 'happen', 'to', 'my', 'children', 'i', 'hope', 'manidhar', 'get', 'the', 'necessary', 'funding', 'and', 'have', 'a', 'speedy', 'recovery']","['i', 'am', 'a', 'parent', 'myself', 'i', 'would', 'definitely', 'won', 't', 'want', 'anything', 'happen', 'to', 'my', 'child', 'i', 'hope', 'manidhar', 'get', 'the', 'necessary', 'funding', 'and', 'have', 'a', 'speedy', 'recovery']","['i', 'am', 'a', 'parent', 'myself', 'i', 'would', 'definit', 'won', 't', 'want', 'anyth', 'happen', 'to', 'my', 'children', 'i', 'hope', 'manidhar', 'get', 'the', 'necessari', 'fund', 'and', 'have', 'a', 'speedi', 'recoveri']",i am a parent myself i would definitely won t want anything happen to my child i hope manidhar get the necessary funding and have a speedy recovery,i am a parent myself i would definit won t want anyth happen to my children i hope manidhar get the necessari fund and have a speedi recoveri,3,0.03490747675477019,0.40600670804014327,0,0.27204288450687225,1.2643376453284596
201,because i support Pawan,SGD,25000,23.0,4.0,"['because', 'i', 'support', 'pawan']","['because', 'i', 'support', 'pawan']","['becaus', 'i', 'support', 'pawan']",because i support pawan,becaus i support pawan,0,-0.07877406179764133,-0.06587811939613043,0,-0.15410958327261412,-0.22478205449325167
202,I donated because you have a similar case with my mum. My mum was also under social visit pass. The cost of visiting public or private hospital is the same. i truly understand your situation.,SGD,5000,191.0,35.0,"['i', 'donated', 'because', 'you', 'have', 'a', 'similar', 'case', 'with', 'my', 'mum', 'my', 'mum', 'was', 'also', 'under', 'social', 'visit', 'pass', 'the', 'cost', 'of', 'visiting', 'public', 'or', 'private', 'hospital', 'is', 'the', 'same', 'i', 'truly', 'understand', 'your', 'situation']","['i', 'donated', 'because', 'you', 'have', 'a', 'similar', 'case', 'with', 'my', 'mum', 'my', 'mum', 'wa', 'also', 'under', 'social', 'visit', 'pas', 'the', 'cost', 'of', 'visiting', 'public', 'or', 'private', 'hospital', 'is', 'the', 'same', 'i', 'truly', 'understand', 'your', 'situation']","['i', 'donat', 'becaus', 'you', 'have', 'a', 'similar', 'case', 'with', 'my', 'mum', 'my', 'mum', 'wa', 'also', 'under', 'social', 'visit', 'pass', 'the', 'cost', 'of', 'visit', 'public', 'or', 'privat', 'hospit', 'is', 'the', 'same', 'i', 'truli', 'understand', 'your', 'situat']",i donated because you have a similar case with my mum my mum wa also under social visit pas the cost of visiting public or private hospital is the same i truly understand your situation,i donat becaus you have a similar case with my mum my mum wa also under social visit pass the cost of visit public or privat hospit is the same i truli understand your situat,0,-0.05023758944845885,-0.024733978298378145,0,-0.12269869056181412,-0.2096834989321662
203,I wanted to help the baby so that she can enjoy the life ahead of her❤️ Life is beautiful and she should see the world 🌎,SGD,5000,120.0,26.0,"['i', 'wanted', 'to', 'help', 'the', 'baby', 'so', 'that', 'she', 'can', 'enjoy', 'the', 'life', 'ahead', 'of', 'her', 'life', 'is', 'beautiful', 'and', 'she', 'should', 'see', 'the', 'world']","['i', 'wanted', 'to', 'help', 'the', 'baby', 'so', 'that', 'she', 'can', 'enjoy', 'the', 'life', 'ahead', 'of', 'her', 'life', 'is', 'beautiful', 'and', 'she', 'should', 'see', 'the', 'world']","['i', 'want', 'to', 'help', 'the', 'babi', 'so', 'that', 'she', 'can', 'enjoy', 'the', 'life', 'ahead', 'of', 'her', 'life', 'is', 'beauti', 'and', 'she', 'should', 'see', 'the', 'world']",i wanted to help the baby so that she can enjoy the life ahead of her life is beautiful and she should see the world,i want to help the babi so that she can enjoy the life ahead of her life is beauti and she should see the world,0,-0.07324570548419372,-0.08111837592083444,0,-0.13250655006373246,-0.24573841975327146
204,To support him and his family in these difficult times,SGD,20000,54.0,10.0,"['to', 'support', 'him', 'and', 'his', 'family', 'in', 'these', 'difficult', 'times']","['to', 'support', 'him', 'and', 'his', 'family', 'in', 'these', 'difficult', 'time']","['to', 'support', 'him', 'and', 'hi', 'famili', 'in', 'these', 'difficult', 'time']",to support him and his family in these difficult time,to support him and hi famili in these difficult time,0,-0.0906898139266098,-0.05682744812401334,0,-0.24207262353671855,0.053763513952040314
205,Kid life need to be saved at any cost,SGD,5000,37.0,9.0,"['kid', 'life', 'need', 'to', 'be', 'saved', 'at', 'any', 'cost']","['kid', 'life', 'need', 'to', 'be', 'saved', 'at', 'any', 'cost']","['kid', 'life', 'need', 'to', 'be', 'save', 'at', 'ani', 'cost']",kid life need to be saved at any cost,kid life need to be save at ani cost,2,-0.10335523349185223,-0.1932210618125035,0,-0.1906993579490356,-0.25933331965321793
208,this is a worthy cause,SGD,5100,22.0,5.0,"['this', 'is', 'a', 'worthy', 'cause']","['this', 'is', 'a', 'worthy', 'cause']","['thi', 'is', 'a', 'worthi', 'caus']",this is a worthy cause,thi is a worthi caus,0,-0.050970879320646076,-0.033179879009878316,0,-0.12251604191358503,-0.23354291601548713
209,To help her have hope in trying times,SGD,10000,37.0,8.0,"['to', 'help', 'her', 'have', 'hope', 'in', 'trying', 'times']","['to', 'help', 'her', 'have', 'hope', 'in', 'trying', 'time']","['to', 'help', 'her', 'have', 'hope', 'in', 'tri', 'time']",to help her have hope in trying time,to help her have hope in tri time,0,-0.041898429033895304,-0.03422584639021135,0,-0.1221732885558644,-0.17209255282917937
